Date,Province,Item,total_spent,transaction_count,avg_transaction_value,location_missing_count,province_missing_count,had_transaction,day_of_week,day_of_month,day_of_year,is_weekend,quarter,month,total_spent_lag_1,total_spent_lag_7,total_spent_lag_1_missing_flag,total_spent_lag_7_missing_flag,total_spent_shifted,total_spent_ma_3,total_spent_ma_7,total_spent_ma_3_missing_flag,total_spent_ma_7_missing_flag
2023-06-29,Saskatchewan,Sandwich,0.0,0,0.0,0,0,0,3,29,180,0,2,6,40.0,56.0,0,0,40.0,26.666666666666668,22.857142857142858,0,0
2023-06-29,Saskatchewan,Tea,3.0,1,3.0,0,0,1,3,29,180,0,2,6,18.0,3.0,0,0,18.0,8.0,5.571428571428571,0,0
2023-06-30,British Columbia,Coffee,10.5,1,10.5,0,0,1,4,30,181,0,2,6,3.5,17.5,0,0,3.5,8.166666666666666,10.5,0,0
2023-06-30,British Columbia,Cookie,5.0,1,5.0,0,0,1,4,30,181,0,2,6,10.0,0.0,0,0,10.0,9.166666666666666,5.357142857142857,0,0
2023-06-30,British Columbia,Donut,18.0,4,4.5,0,0,1,4,30,181,0,2,6,0.0,20.0,0,0,0.0,7.333333333333333,7.714285714285714,0,0
2023-06-30,British Columbia,Juice,13.5,2,6.75,0,0,1,4,30,181,0,2,6,54.0,0.0,0,0,54.0,28.5,15.428571428571429,0,0
2023-06-30,British Columbia,Refresher,15.0,2,7.5,0,0,1,4,30,181,0,2,6,0.0,15.0,0,0,0.0,16.666666666666668,10.714285714285714,0,0
2023-06-30,British Columbia,Salad,36.0,2,18.0,0,0,1,4,30,181,0,2,6,0.0,27.0,0,0,0.0,9.0,9.0,0,0
2023-06-30,British Columbia,Sandwich,24.0,1,24.0,0,0,1,4,30,181,0,2,6,16.0,0.0,0,0,16.0,24.0,14.857142857142858,0,0
2023-06-30,British Columbia,Tea,12.0,2,6.0,0,0,1,4,30,181,0,2,6,3.0,6.0,0,0,3.0,5.0,4.714285714285714,0,0
2023-06-30,Manitoba,Coffee,10.5,2,5.25,0,0,1,4,30,181,0,2,6,10.5,0.0,0,0,10.5,7.0,7.0,0,0
2023-06-30,Manitoba,Cookie,0.0,0,0.0,0,0,0,4,30,181,0,2,6,0.0,2.5,0,0,0.0,0.0,0.7142857142857143,0,0
2023-06-30,Manitoba,Donut,6.0,2,3.0,0,0,1,4,30,181,0,2,6,12.0,0.0,0,0,12.0,6.666666666666667,2.857142857142857,0,0
2023-06-30,Manitoba,Juice,4.5,1,4.5,0,0,1,4,30,181,0,2,6,22.5,22.5,0,0,22.5,16.5,10.928571428571429,0,0
2023-06-30,Manitoba,Refresher,0.0,0,0.0,0,0,0,4,30,181,0,2,6,20.0,0.0,0,0,20.0,6.666666666666667,7.857142857142857,0,0
2023-06-30,Manitoba,Salad,0.0,0,0.0,0,0,0,4,30,181,0,2,6,0.0,0.0,0,0,0.0,0.0,3.857142857142857,0,0
2023-06-30,Manitoba,Sandwich,0.0,0,0.0,0,0,0,4,30,181,0,2,6,0.0,0.0,0,0,0.0,5.333333333333333,6.857142857142857,0,0
2023-06-30,Manitoba,Tea,0.0,0,0.0,0,0,0,4,30,181,0,2,6,9.0,6.0,0,0,9.0,8.0,4.285714285714286,0,0
2023-06-30,Newfoundland and Labrador,Coffee,0.0,0,0.0,0,0,0,4,30,181,0,2,6,7.0,24.5,0,0,7.0,10.5,11.0,0,0
2023-06-30,Newfoundland and Labrador,Cookie,0.0,0,0.0,0,0,0,4,30,181,0,2,6,0.0,5.0,0,0,0.0,0.8333333333333334,3.2142857142857144,0,0
2023-06-30,Newfoundland and Labrador,Donut,0.0,0,0.0,0,0,0,4,30,181,0,2,6,0.0,0.0,0,0,0.0,1.3333333333333333,2.0,0,0
2023-06-30,Newfoundland and Labrador,Juice,9.0,1,9.0,0,0,1,4,30,181,0,2,6,9.0,0.0,0,0,9.0,6.0,2.5714285714285716,0,0
2023-06-30,Newfoundland and Labrador,Refresher,5.0,1,5.0,0,0,1,4,30,181,0,2,6,20.0,0.0,0,0,20.0,15.0,6.428571428571429,0,0
2023-06-30,Newfoundland and Labrador,Salad,9.0,1,9.0,0,0,1,4,30,181,0,2,6,0.0,0.0,0,0,0.0,24.0,10.285714285714286,0,0
2023-06-30,Newfoundland and Labrador,Sandwich,0.0,0,0.0,0,0,0,4,30,181,0,2,6,40.0,16.0,0,0,40.0,34.666666666666664,20.571428571428573,0,0
2023-06-30,Newfoundland and Labrador,Tea,24.0,3,8.0,0,0,1,4,30,181,0,2,6,15.0,9.0,0,0,15.0,17.0,9.857142857142858,0,0
2023-06-30,Ontario,Coffee,0.0,0,0.0,0,0,0,4,30,181,0,2,6,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-06-30,Ontario,Cookie,0.0,0,0.0,0,0,0,4,30,181,0,2,6,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-06-30,Ontario,Donut,0.0,0,0.0,0,0,0,4,30,181,0,2,6,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-06-30,Ontario,Juice,0.0,0,0.0,0,0,0,4,30,181,0,2,6,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-06-30,Ontario,Refresher,0.0,0,0.0,0,0,0,4,30,181,0,2,6,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-06-30,Ontario,Salad,0.0,0,0.0,0,0,0,4,30,181,0,2,6,0.0,0.0,0,0,0.0,9.0,3.857142857142857,0,0
2023-06-30,Ontario,Sandwich,0.0,0,0.0,0,0,0,4,30,181,0,2,6,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-06-30,Ontario,Tea,0.0,0,0.0,0,0,0,4,30,181,0,2,6,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-06-30,Saskatchewan,Coffee,3.5,1,3.5,0,0,1,4,30,181,0,2,6,21.0,7.0,0,0,21.0,12.833333333333334,6.5,0,0
2023-06-30,Saskatchewan,Cookie,0.0,0,0.0,0,0,0,4,30,181,0,2,6,15.0,0.0,0,0,15.0,12.5,7.142857142857143,0,0
2023-06-30,Saskatchewan,Donut,4.0,2,2.0,0,0,1,4,30,181,0,2,6,2.0,0.0,0,0,2.0,0.6666666666666666,0.2857142857142857,0,0
2023-06-30,Saskatchewan,Juice,9.0,1,9.0,0,0,1,4,30,181,0,2,6,0.0,0.0,0,0,0.0,0.0,1.2857142857142858,0,0
2023-06-30,Saskatchewan,Refresher,0.0,0,0.0,0,0,0,4,30,181,0,2,6,30.0,0.0,0,0,30.0,13.333333333333334,10.714285714285714,0,0
2023-06-30,Saskatchewan,Salad,0.0,0,0.0,0,0,0,4,30,181,0,2,6,0.0,0.0,0,0,0.0,12.0,10.285714285714286,0,0
2023-06-30,Saskatchewan,Sandwich,24.0,1,24.0,0,0,1,4,30,181,0,2,6,0.0,0.0,0,0,0.0,21.333333333333332,14.857142857142858,0,0
2023-06-30,Saskatchewan,Tea,9.0,2,4.5,0,0,1,4,30,181,0,2,6,3.0,12.0,0,0,3.0,7.0,5.571428571428571,0,0
2023-07-01,British Columbia,Coffee,0.0,0,0.0,0,0,0,5,1,182,1,3,7,10.5,10.5,0,0,10.5,4.666666666666667,9.5,0,0
2023-07-01,British Columbia,Cookie,7.5,1,7.5,0,0,1,5,1,182,1,3,7,5.0,0.0,0,0,5.0,6.666666666666667,6.071428571428571,0,0
2023-07-01,British Columbia,Donut,0.0,0,0.0,0,0,0,5,1,182,1,3,7,18.0,2.0,0,0,18.0,12.666666666666666,7.428571428571429,0,0
2023-07-01,British Columbia,Juice,0.0,0,0.0,0,0,0,5,1,182,1,3,7,13.5,0.0,0,0,13.5,31.5,17.357142857142858,0,0
2023-07-01,British Columbia,Refresher,20.0,2,10.0,0,0,1,5,1,182,1,3,7,15.0,0.0,0,0,15.0,5.0,10.714285714285714,0,0
2023-07-01,British Columbia,Salad,0.0,0,0.0,0,0,0,5,1,182,1,3,7,36.0,0.0,0,0,36.0,21.0,10.285714285714286,0,0
2023-07-01,British Columbia,Sandwich,0.0,0,0.0,0,0,0,5,1,182,1,3,7,24.0,0.0,0,0,24.0,18.666666666666668,18.285714285714285,0,0
2023-07-01,British Columbia,Tea,0.0,0,0.0,0,0,0,5,1,182,1,3,7,12.0,0.0,0,0,12.0,8.0,5.571428571428571,0,0
2023-07-01,Manitoba,Coffee,0.0,0,0.0,0,0,0,5,1,182,1,3,7,10.5,0.0,0,0,10.5,7.0,8.5,0,0
2023-07-01,Manitoba,Cookie,0.0,0,0.0,0,0,0,5,1,182,1,3,7,0.0,0.0,0,0,0.0,0.0,0.35714285714285715,0,0
2023-07-01,Manitoba,Donut,0.0,0,0.0,0,0,0,5,1,182,1,3,7,6.0,0.0,0,0,6.0,8.0,3.7142857142857144,0,0
2023-07-01,Manitoba,Juice,0.0,0,0.0,0,0,0,5,1,182,1,3,7,4.5,0.0,0,0,4.5,10.5,8.357142857142858,0,0
2023-07-01,Manitoba,Refresher,0.0,0,0.0,0,0,0,5,1,182,1,3,7,0.0,30.0,0,0,0.0,6.666666666666667,7.857142857142857,0,0
2023-07-01,Manitoba,Salad,0.0,0,0.0,0,0,0,5,1,182,1,3,7,0.0,9.0,0,0,0.0,0.0,3.857142857142857,0,0
2023-07-01,Manitoba,Sandwich,0.0,0,0.0,0,0,0,5,1,182,1,3,7,0.0,0.0,0,0,0.0,5.333333333333333,6.857142857142857,0,0
2023-07-01,Manitoba,Tea,0.0,0,0.0,0,0,0,5,1,182,1,3,7,0.0,0.0,0,0,0.0,8.0,3.4285714285714284,0,0
2023-07-01,Newfoundland and Labrador,Coffee,3.5,1,3.5,0,0,1,5,1,182,1,3,7,0.0,0.0,0,0,0.0,5.833333333333333,7.5,0,0
2023-07-01,Newfoundland and Labrador,Cookie,0.0,0,0.0,0,0,0,5,1,182,1,3,7,0.0,5.0,0,0,0.0,0.0,2.5,0,0
2023-07-01,Newfoundland and Labrador,Donut,2.0,1,2.0,1,0,1,5,1,182,1,3,7,0.0,6.0,0,0,0.0,0.6666666666666666,2.0,0,0
2023-07-01,Newfoundland and Labrador,Juice,18.0,2,9.0,0,0,1,5,1,182,1,3,7,9.0,0.0,0,0,9.0,9.0,3.857142857142857,0,0
2023-07-01,Newfoundland and Labrador,Refresher,0.0,0,0.0,0,0,0,5,1,182,1,3,7,5.0,0.0,0,0,5.0,8.333333333333334,7.142857142857143,0,0
2023-07-01,Newfoundland and Labrador,Salad,9.0,1,9.0,1,0,1,5,1,182,1,3,7,9.0,0.0,0,0,9.0,15.0,11.571428571428571,0,0
2023-07-01,Newfoundland and Labrador,Sandwich,0.0,0,0.0,0,0,0,5,1,182,1,3,7,0.0,24.0,0,0,0.0,24.0,18.285714285714285,0,0
2023-07-01,Newfoundland and Labrador,Tea,0.0,0,0.0,0,0,0,5,1,182,1,3,7,24.0,0.0,0,0,24.0,23.0,12.0,0,0
2023-07-01,Ontario,Coffee,0.0,0,0.0,0,0,0,5,1,182,1,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-01,Ontario,Cookie,0.0,0,0.0,0,0,0,5,1,182,1,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-01,Ontario,Donut,0.0,0,0.0,0,0,0,5,1,182,1,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-01,Ontario,Juice,0.0,0,0.0,0,0,0,5,1,182,1,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-01,Ontario,Refresher,0.0,0,0.0,0,0,0,5,1,182,1,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-01,Ontario,Salad,0.0,0,0.0,0,0,0,5,1,182,1,3,7,0.0,0.0,0,0,0.0,0.0,3.857142857142857,0,0
2023-07-01,Ontario,Sandwich,0.0,0,0.0,0,0,0,5,1,182,1,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-01,Ontario,Tea,0.0,0,0.0,0,0,0,5,1,182,1,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-01,Saskatchewan,Coffee,0.0,0,0.0,0,0,0,5,1,182,1,3,7,3.5,0.0,0,0,3.5,10.5,6.0,0,0
2023-07-01,Saskatchewan,Cookie,0.0,0,0.0,0,0,0,5,1,182,1,3,7,0.0,2.5,0,0,0.0,9.166666666666666,7.142857142857143,0,0
2023-07-01,Saskatchewan,Donut,0.0,0,0.0,0,0,0,5,1,182,1,3,7,4.0,0.0,0,0,4.0,2.0,0.8571428571428571,0,0
2023-07-01,Saskatchewan,Juice,0.0,0,0.0,0,0,0,5,1,182,1,3,7,9.0,9.0,0,0,9.0,3.0,2.5714285714285716,0,0
2023-07-01,Saskatchewan,Refresher,0.0,0,0.0,0,0,0,5,1,182,1,3,7,0.0,0.0,0,0,0.0,13.333333333333334,10.714285714285714,0,0
2023-07-01,Saskatchewan,Salad,0.0,0,0.0,0,0,0,5,1,182,1,3,7,0.0,0.0,0,0,0.0,0.0,10.285714285714286,0,0
2023-07-01,Saskatchewan,Sandwich,32.0,1,32.0,0,0,1,5,1,182,1,3,7,24.0,0.0,0,0,24.0,21.333333333333332,18.285714285714285,0,0
2023-07-01,Saskatchewan,Tea,3.0,1,3.0,0,0,1,5,1,182,1,3,7,9.0,0.0,0,0,9.0,10.0,5.142857142857143,0,0
2023-07-02,British Columbia,Coffee,7.0,1,7.0,0,0,1,6,2,183,1,3,7,0.0,10.5,0,0,0.0,4.666666666666667,8.0,0,0
2023-07-02,British Columbia,Cookie,0.0,0,0.0,0,0,0,6,2,183,1,3,7,7.5,0.0,0,0,7.5,7.5,7.142857142857143,0,0
2023-07-02,British Columbia,Donut,4.0,1,4.0,1,0,1,6,2,183,1,3,7,0.0,10.0,0,0,0.0,6.0,7.142857142857143,0,0
2023-07-02,British Columbia,Juice,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,0.0,0,0,0.0,22.5,17.357142857142858,0,0
2023-07-02,British Columbia,Refresher,5.0,1,5.0,0,0,1,6,2,183,1,3,7,20.0,0.0,0,0,20.0,11.666666666666666,13.571428571428571,0,0
2023-07-02,British Columbia,Salad,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,0.0,0,0,0.0,12.0,10.285714285714286,0,0
2023-07-02,British Columbia,Sandwich,16.0,1,16.0,0,0,1,6,2,183,1,3,7,0.0,0.0,0,0,0.0,13.333333333333334,18.285714285714285,0,0
2023-07-02,British Columbia,Tea,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,0.0,0,0,0.0,5.0,5.571428571428571,0,0
2023-07-02,Manitoba,Coffee,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,14.0,0,0,0.0,7.0,8.5,0,0
2023-07-02,Manitoba,Cookie,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,2.5,0,0,0.0,0.0,0.35714285714285715,0,0
2023-07-02,Manitoba,Donut,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,0.0,0,0,0.0,6.0,3.7142857142857144,0,0
2023-07-02,Manitoba,Juice,9.0,1,9.0,0,0,1,6,2,183,1,3,7,0.0,0.0,0,0,0.0,9.0,8.357142857142858,0,0
2023-07-02,Manitoba,Refresher,5.0,1,5.0,0,0,1,6,2,183,1,3,7,0.0,5.0,0,0,0.0,6.666666666666667,3.5714285714285716,0,0
2023-07-02,Manitoba,Salad,9.0,1,9.0,1,0,1,6,2,183,1,3,7,0.0,0.0,0,0,0.0,0.0,2.5714285714285716,0,0
2023-07-02,Manitoba,Sandwich,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,8.0,0,0,0.0,0.0,6.857142857142857,0,0
2023-07-02,Manitoba,Tea,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,0.0,0,0,0.0,3.0,3.4285714285714284,0,0
2023-07-02,Newfoundland and Labrador,Coffee,0.0,0,0.0,0,0,0,6,2,183,1,3,7,3.5,0.0,0,0,3.5,3.5,8.0,0,0
2023-07-02,Newfoundland and Labrador,Cookie,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,0.0,0,0,0.0,0.0,1.7857142857142858,0,0
2023-07-02,Newfoundland and Labrador,Donut,0.0,0,0.0,0,0,0,6,2,183,1,3,7,2.0,0.0,0,0,2.0,0.6666666666666666,1.4285714285714286,0,0
2023-07-02,Newfoundland and Labrador,Juice,4.5,1,4.5,0,0,1,6,2,183,1,3,7,18.0,0.0,0,0,18.0,12.0,6.428571428571429,0,0
2023-07-02,Newfoundland and Labrador,Refresher,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,0.0,0,0,0.0,8.333333333333334,7.142857142857143,0,0
2023-07-02,Newfoundland and Labrador,Salad,9.0,1,9.0,0,0,1,6,2,183,1,3,7,9.0,0.0,0,0,9.0,6.0,12.857142857142858,0,0
2023-07-02,Newfoundland and Labrador,Sandwich,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,0.0,0,0,0.0,13.333333333333334,14.857142857142858,0,0
2023-07-02,Newfoundland and Labrador,Tea,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,0.0,0,0,0.0,13.0,12.0,0,0
2023-07-02,Ontario,Coffee,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-02,Ontario,Cookie,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-02,Ontario,Donut,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-02,Ontario,Juice,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-02,Ontario,Refresher,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-02,Ontario,Salad,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,0.0,0,0,0.0,0.0,3.857142857142857,0,0
2023-07-02,Ontario,Sandwich,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-02,Ontario,Tea,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-02,Saskatchewan,Coffee,14.0,1,14.0,1,0,1,6,2,183,1,3,7,0.0,0.0,0,0,0.0,8.166666666666666,6.0,0,0
2023-07-02,Saskatchewan,Cookie,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,0.0,0,0,0.0,5.0,6.785714285714286,0,0
2023-07-02,Saskatchewan,Donut,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,0.0,0,0,0.0,2.0,0.8571428571428571,0,0
2023-07-02,Saskatchewan,Juice,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,0.0,0,0,0.0,3.0,1.2857142857142858,0,0
2023-07-02,Saskatchewan,Refresher,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,0.0,0,0,0.0,10.0,10.714285714285714,0,0
2023-07-02,Saskatchewan,Salad,0.0,0,0.0,0,0,0,6,2,183,1,3,7,0.0,0.0,0,0,0.0,0.0,10.285714285714286,0,0
2023-07-02,Saskatchewan,Sandwich,0.0,0,0.0,0,0,0,6,2,183,1,3,7,32.0,24.0,0,0,32.0,18.666666666666668,22.857142857142858,0,0
2023-07-02,Saskatchewan,Tea,0.0,0,0.0,0,0,0,6,2,183,1,3,7,3.0,0.0,0,0,3.0,5.0,5.571428571428571,0,0
2023-07-03,British Columbia,Coffee,17.5,1,17.5,0,0,1,0,3,184,0,3,7,7.0,10.5,0,0,7.0,5.833333333333333,7.5,0,0
2023-07-03,British Columbia,Cookie,0.0,0,0.0,0,0,0,0,3,184,0,3,7,0.0,10.0,0,0,0.0,4.166666666666667,7.142857142857143,0,0
2023-07-03,British Columbia,Donut,4.0,1,4.0,0,0,1,0,3,184,0,3,7,4.0,0.0,0,0,4.0,7.333333333333333,6.285714285714286,0,0
2023-07-03,British Columbia,Juice,22.5,2,11.25,1,0,1,0,3,184,0,3,7,0.0,22.5,0,0,0.0,4.5,17.357142857142858,0,0
2023-07-03,British Columbia,Refresher,0.0,0,0.0,0,0,0,0,3,184,0,3,7,5.0,10.0,0,0,5.0,13.333333333333334,14.285714285714286,0,0
2023-07-03,British Columbia,Salad,9.0,1,9.0,0,0,1,0,3,184,0,3,7,0.0,9.0,0,0,0.0,12.0,10.285714285714286,0,0
2023-07-03,British Columbia,Sandwich,16.0,1,16.0,0,0,1,0,3,184,0,3,7,16.0,32.0,0,0,16.0,13.333333333333334,20.571428571428573,0,0
2023-07-03,British Columbia,Tea,6.0,1,6.0,0,0,1,0,3,184,0,3,7,0.0,12.0,0,0,0.0,4.0,5.571428571428571,0,0
2023-07-03,Manitoba,Coffee,7.0,1,7.0,0,0,1,0,3,184,0,3,7,0.0,14.0,0,0,0.0,3.5,6.5,0,0
2023-07-03,Manitoba,Cookie,0.0,0,0.0,0,0,0,0,3,184,0,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-03,Manitoba,Donut,4.0,1,4.0,0,0,1,0,3,184,0,3,7,0.0,0.0,0,0,0.0,2.0,3.7142857142857144,0,0
2023-07-03,Manitoba,Juice,13.5,1,13.5,1,0,1,0,3,184,0,3,7,9.0,4.5,0,0,9.0,4.5,9.642857142857142,0,0
2023-07-03,Manitoba,Refresher,5.0,1,5.0,0,0,1,0,3,184,0,3,7,5.0,0.0,0,0,5.0,1.6666666666666667,3.5714285714285716,0,0
2023-07-03,Manitoba,Salad,27.0,2,13.5,0,0,1,0,3,184,0,3,7,9.0,18.0,0,0,9.0,3.0,3.857142857142857,0,0
2023-07-03,Manitoba,Sandwich,0.0,0,0.0,0,0,0,0,3,184,0,3,7,0.0,24.0,0,0,0.0,0.0,5.714285714285714,0,0
2023-07-03,Manitoba,Tea,3.0,1,3.0,0,0,1,0,3,184,0,3,7,0.0,0.0,0,0,0.0,0.0,3.4285714285714284,0,0
2023-07-03,Newfoundland and Labrador,Coffee,0.0,0,0.0,0,0,0,0,3,184,0,3,7,0.0,21.0,0,0,0.0,1.1666666666666667,8.0,0,0
2023-07-03,Newfoundland and Labrador,Cookie,0.0,0,0.0,0,0,0,0,3,184,0,3,7,0.0,10.0,0,0,0.0,0.0,1.7857142857142858,0,0
2023-07-03,Newfoundland and Labrador,Donut,0.0,0,0.0,0,0,0,0,3,184,0,3,7,0.0,4.0,0,0,0.0,0.6666666666666666,1.4285714285714286,0,0
2023-07-03,Newfoundland and Labrador,Juice,13.5,2,6.75,0,0,1,0,3,184,0,3,7,4.5,0.0,0,0,4.5,10.5,7.071428571428571,0,0
2023-07-03,Newfoundland and Labrador,Refresher,15.0,2,7.5,0,0,1,0,3,184,0,3,7,0.0,0.0,0,0,0.0,1.6666666666666667,7.142857142857143,0,0
2023-07-03,Newfoundland and Labrador,Salad,18.0,1,18.0,0,0,1,0,3,184,0,3,7,9.0,0.0,0,0,9.0,9.0,14.142857142857142,0,0
2023-07-03,Newfoundland and Labrador,Sandwich,0.0,0,0.0,0,0,0,0,3,184,0,3,7,0.0,0.0,0,0,0.0,0.0,14.857142857142858,0,0
2023-07-03,Newfoundland and Labrador,Tea,0.0,0,0.0,0,0,0,0,3,184,0,3,7,0.0,9.0,0,0,0.0,8.0,12.0,0,0
2023-07-03,Ontario,Coffee,0.0,0,0.0,0,0,0,0,3,184,0,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-03,Ontario,Cookie,0.0,0,0.0,0,0,0,0,3,184,0,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-03,Ontario,Donut,0.0,0,0.0,0,0,0,0,3,184,0,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-03,Ontario,Juice,0.0,0,0.0,0,0,0,0,3,184,0,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-03,Ontario,Refresher,0.0,0,0.0,0,0,0,0,3,184,0,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-03,Ontario,Salad,0.0,0,0.0,0,0,0,0,3,184,0,3,7,0.0,0.0,0,0,0.0,0.0,3.857142857142857,0,0
2023-07-03,Ontario,Sandwich,0.0,0,0.0,0,0,0,0,3,184,0,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-03,Ontario,Tea,0.0,0,0.0,0,0,0,0,3,184,0,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-03,Saskatchewan,Coffee,0.0,0,0.0,0,0,0,0,3,184,0,3,7,14.0,0.0,0,0,14.0,5.833333333333333,8.0,0,0
2023-07-03,Saskatchewan,Cookie,0.0,0,0.0,0,0,0,0,3,184,0,3,7,0.0,10.0,0,0,0.0,0.0,6.785714285714286,0,0
2023-07-03,Saskatchewan,Donut,0.0,0,0.0,0,0,0,0,3,184,0,3,7,0.0,0.0,0,0,0.0,1.3333333333333333,0.8571428571428571,0,0
2023-07-03,Saskatchewan,Juice,4.5,1,4.5,0,0,1,0,3,184,0,3,7,0.0,0.0,0,0,0.0,3.0,1.2857142857142858,0,0
2023-07-03,Saskatchewan,Refresher,35.0,2,17.5,0,0,1,0,3,184,0,3,7,0.0,35.0,0,0,0.0,0.0,10.714285714285714,0,0
2023-07-03,Saskatchewan,Salad,18.0,1,18.0,1,0,1,0,3,184,0,3,7,0.0,36.0,0,0,0.0,0.0,10.285714285714286,0,0
2023-07-03,Saskatchewan,Sandwich,0.0,0,0.0,0,0,0,0,3,184,0,3,7,0.0,16.0,0,0,0.0,18.666666666666668,19.428571428571427,0,0
2023-07-03,Saskatchewan,Tea,0.0,0,0.0,0,0,0,0,3,184,0,3,7,0.0,6.0,0,0,0.0,4.0,5.571428571428571,0,0
2023-07-04,British Columbia,Coffee,0.0,0,0.0,0,0,0,1,4,185,0,3,7,17.5,21.0,0,0,17.5,8.166666666666666,8.5,0,0
2023-07-04,British Columbia,Cookie,5.0,2,2.5,0,0,1,1,4,185,0,3,7,0.0,12.5,0,0,0.0,2.5,5.714285714285714,0,0
2023-07-04,British Columbia,Donut,0.0,0,0.0,0,0,0,1,4,185,0,3,7,4.0,2.0,0,0,4.0,2.6666666666666665,6.857142857142857,0,0
2023-07-04,British Columbia,Juice,0.0,0,0.0,0,0,0,1,4,185,0,3,7,22.5,4.5,0,0,22.5,7.5,17.357142857142858,0,0
2023-07-04,British Columbia,Refresher,10.0,1,10.0,0,0,1,1,4,185,0,3,7,0.0,50.0,0,0,0.0,8.333333333333334,12.857142857142858,0,0
2023-07-04,British Columbia,Salad,0.0,0,0.0,0,0,0,1,4,185,0,3,7,9.0,0.0,0,0,9.0,3.0,10.285714285714286,0,0
2023-07-04,British Columbia,Sandwich,32.0,2,16.0,1,0,1,1,4,185,0,3,7,16.0,40.0,0,0,16.0,10.666666666666666,18.285714285714285,0,0
2023-07-04,British Columbia,Tea,24.0,2,12.0,0,0,1,1,4,185,0,3,7,6.0,3.0,0,0,6.0,2.0,4.714285714285714,0,0
2023-07-04,Manitoba,Coffee,3.5,1,3.5,0,0,1,1,4,185,0,3,7,7.0,10.5,0,0,7.0,2.3333333333333335,5.5,0,0
2023-07-04,Manitoba,Cookie,0.0,0,0.0,0,0,0,1,4,185,0,3,7,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-07-04,Manitoba,Donut,0.0,0,0.0,0,0,0,1,4,185,0,3,7,4.0,2.0,0,0,4.0,1.3333333333333333,4.285714285714286,0,0
2023-07-04,Manitoba,Juice,0.0,0,0.0,0,0,0,1,4,185,0,3,7,13.5,22.5,0,0,13.5,7.5,10.928571428571429,0,0
