Transaction ID,Total Spent,Location,Transaction Date,Province,Item,Location_missing_flag,Province_missing_flag
TXN_1335370,8.0,In-store,2023-01-18,Saskatchewan,Sandwich,0,0
TXN_9776925,3.5,Takeaway,2023-11-06,British Columbia,Coffee,0,0
TXN_8999129,3.5,In-store,2023-05-18,Manitoba,Coffee,1,0
TXN_4240056,5.0,In-store,2023-07-06,Newfoundland and Labrador,Refresher,0,0
TXN_7334319,9.0,In-store,2023-11-07,Saskatchewan,Salad,0,0
TXN_8898540,6.0,Takeaway,2023-04-24,Newfoundland and Labrador,Donut,0,0
TXN_6837776,2.0,In-store,2023-04-18,Newfoundland and Labrador,Donut,0,0
TXN_3989928,27.0,In-store,2023-05-24,Manitoba,Salad,0,0
TXN_8018048,10.5,In-store,2023-02-25,Manitoba,Coffee,0,0
TXN_8018048,16.0,In-store,2023-01-06,Saskatchewan,Sandwich,0,0
TXN_7658585,3.0,In-store,2023-11-03,British Columbia,Tea,0,0
TXN_7178036,24.0,In-store,2023-11-15,Manitoba,Sandwich,0,1
TXN_8376954,7.0,In-store,2023-09-25,British Columbia,Coffee,0,0
TXN_7833785,8.0,Takeaway,2023-03-14,Newfoundland and Labrador,Sandwich,0,0
TXN_8537783,16.0,In-store,2023-09-22,Newfoundland and Labrador,Sandwich,0,0
TXN_3085085,9.0,Takeaway,2023-12-25,British Columbia,Salad,0,0
TXN_6543008,8.0,In-store,2023-10-20,Saskatchewan,Sandwich,0,0
TXN_1199663,18.0,In-store,2023-12-23,Saskatchewan,Salad,1,0
TXN_4104860,9.0,In-store,2023-01-11,Newfoundland and Labrador,Salad,0,0
TXN_5608644,6.0,Takeaway,2023-01-06,Saskatchewan,Tea,0,0
TXN_3579681,14.0,In-store,2023-08-10,British Columbia,Coffee,0,0
TXN_8961124,8.0,In-store,2023-03-01,British Columbia,Sandwich,0,0
TXN_5959252,4.5,In-store,2023-10-17,British Columbia,Juice,0,0
TXN_7474357,10.5,In-store,2023-07-12,Newfoundland and Labrador,Coffee,1,0
TXN_8230698,4.0,Takeaway,2023-11-05,Manitoba,Donut,0,0
TXN_8164996,7.0,In-store,2023-01-16,Newfoundland and Labrador,Coffee,0,0
TXN_4363158,10.5,Takeaway,2023-03-27,Manitoba,Coffee,0,0
TXN_8792767,36.0,In-store,2023-06-12,Saskatchewan,Salad,0,0
TXN_8002972,16.0,Takeaway,2023-05-10,Newfoundland and Labrador,Sandwich,1,0
TXN_6433762,18.0,In-store,2023-09-22,Ontario,Salad,0,0
TXN_6033759,7.0,In-store,2023-08-31,British Columbia,Coffee,0,0
TXN_1985321,7.0,In-store,2023-12-08,British Columbia,Coffee,0,0
TXN_6984292,9.0,In-store,2023-05-25,Newfoundland and Labrador,Salad,0,0
TXN_3537942,4.0,In-store,2023-03-29,Newfoundland and Labrador,Donut,0,0
TXN_2439680,7.0,In-store,2023-03-29,British Columbia,Coffee,0,0
TXN_5147728,2.5,Takeaway,2023-03-30,British Columbia,Cookie,0,0
TXN_2679725,18.0,In-store,2023-03-30,Manitoba,Juice,0,0
TXN_3988579,24.0,Takeaway,2023-01-26,Manitoba,Sandwich,0,0
TXN_5735023,27.0,In-store,2023-09-21,Manitoba,Salad,0,0
TXN_4940157,3.0,In-store,2023-04-29,Newfoundland and Labrador,Tea,0,0
TXN_6293507,3.0,In-store,2023-03-15,Newfoundland and Labrador,Tea,0,0
TXN_8956447,18.0,In-store,2023-02-07,British Columbia,Salad,0,0
TXN_4850158,7.0,In-store,2023-03-31,British Columbia,Coffee,0,0
TXN_3016881,2.0,Takeaway,2023-04-17,British Columbia,Donut,0,0
TXN_5090745,16.0,In-store,2023-04-06,Newfoundland and Labrador,Sandwich,0,0
TXN_6639256,14.0,In-store,2023-01-24,Manitoba,Coffee,0,0
TXN_4123533,8.0,Takeaway,2023-10-24,Manitoba,Sandwich,0,0
TXN_7493714,3.5,In-store,2023-07-27,Manitoba,Coffee,0,0
TXN_6034902,7.0,In-store,2023-02-02,British Columbia,Coffee,0,0
TXN_6632727,16.0,Takeaway,2023-11-07,British Columbia,Sandwich,0,0
TXN_5898375,3.5,In-store,2023-07-05,Newfoundland and Labrador,Coffee,0,0
TXN_8550180,9.0,Takeaway,2023-06-02,Newfoundland and Labrador,Tea,1,0
TXN_5491190,5.0,In-store,2023-06-23,British Columbia,Refresher,0,0
TXN_9351071,27.0,In-store,2023-07-31,Saskatchewan,Salad,0,0
TXN_1390313,3.5,In-store,2023-05-23,Saskatchewan,Coffee,0,0
TXN_7679830,9.0,Takeaway,2023-11-08,Saskatchewan,Tea,0,0
TXN_8161509,6.0,In-store,2023-11-24,Newfoundland and Labrador,Donut,0,0
TXN_7362463,17.5,In-store,2023-02-21,British Columbia,Coffee,0,0
TXN_8213974,2.0,In-store,2023-10-30,Manitoba,Donut,0,0
TXN_9048982,6.0,Takeaway,2023-09-29,Newfoundland and Labrador,Tea,0,0
TXN_8943417,2.0,In-store,2023-09-22,Newfoundland and Labrador,Donut,0,0
TXN_9871008,3.5,Takeaway,2023-11-04,British Columbia,Coffee,0,0
TXN_2548797,3.5,In-store,2023-06-13,Saskatchewan,Coffee,0,0
TXN_4515289,5.0,In-store,2023-08-23,British Columbia,Refresher,0,0
TXN_9232743,20.0,In-store,2023-06-22,Newfoundland and Labrador,Refresher,0,0
TXN_1791810,2.0,In-store,2023-07-04,Saskatchewan,Donut,1,0
TXN_9161228,5.0,Takeaway,2023-11-30,British Columbia,Cookie,0,0
TXN_1828849,16.0,In-store,2023-05-23,Saskatchewan,Sandwich,0,0
TXN_8957018,3.5,Takeaway,2023-01-08,Manitoba,Coffee,0,0
TXN_9925483,15.0,Takeaway,2023-06-11,British Columbia,Tea,0,0
TXN_3507223,3.0,In-store,2023-09-05,Newfoundland and Labrador,Tea,0,0
TXN_7393028,32.0,In-store,2023-09-18,Manitoba,Sandwich,0,0
TXN_6501252,18.0,In-store,2023-11-01,Saskatchewan,Juice,1,0
TXN_3360981,27.0,In-store,2023-09-27,Newfoundland and Labrador,Salad,0,0
TXN_6782511,9.0,Takeaway,2023-03-23,British Columbia,Salad,0,0
TXN_3851696,4.5,In-store,2023-10-17,Saskatchewan,Juice,0,0
TXN_1610226,18.0,Takeaway,2023-09-06,British Columbia,Salad,0,0
TXN_5692134,3.0,Takeaway,2023-03-01,Newfoundland and Labrador,Tea,0,0
TXN_4405190,9.0,Takeaway,2023-08-29,British Columbia,Tea,0,0
TXN_8047892,9.0,In-store,2023-08-28,Saskatchewan,Salad,1,1
TXN_1432098,2.0,Takeaway,2023-06-09,British Columbia,Donut,0,0
TXN_4010377,9.0,In-store,2023-10-09,British Columbia,Salad,0,0
TXN_6864049,10.0,Takeaway,2023-04-07,British Columbia,Refresher,0,0
TXN_7142603,8.0,In-store,2023-04-27,Newfoundland and Labrador,Sandwich,0,0
TXN_3968509,4.0,In-store,2023-10-09,Manitoba,Donut,0,0
TXN_7169302,9.0,Takeaway,2023-06-28,Newfoundland and Labrador,Juice,0,0
TXN_4097292,3.5,In-store,2023-01-14,British Columbia,Coffee,0,0
TXN_7731330,7.0,Takeaway,2023-11-20,British Columbia,Coffee,0,0
TXN_9353733,9.0,Takeaway,2023-08-04,Newfoundland and Labrador,Juice,0,0
TXN_3141736,5.0,In-store,2023-05-12,Saskatchewan,Cookie,0,0
TXN_7185345,12.0,In-store,2023-01-01,Newfoundland and Labrador,Tea,0,0
TXN_8980856,4.5,In-store,2023-09-23,Newfoundland and Labrador,Juice,0,0
TXN_8111994,3.0,In-store,2023-03-20,Newfoundland and Labrador,Tea,0,0
TXN_9396988,7.5,Takeaway,2023-08-01,British Columbia,Cookie,0,0
TXN_2889115,8.0,In-store,2023-03-14,British Columbia,Sandwich,0,0
TXN_3147572,7.0,In-store,2023-02-02,British Columbia,Coffee,0,0
TXN_2044144,6.0,Takeaway,2023-03-09,Newfoundland and Labrador,Tea,0,0
TXN_7374064,10.0,In-store,2023-07-05,Manitoba,Refresher,0,0
TXN_3244472,3.5,In-store,2023-01-25,Saskatchewan,Coffee,0,0
TXN_5455978,7.0,In-store,2023-03-02,Newfoundland and Labrador,Coffee,0,0
TXN_1158439,3.0,In-store,2023-02-27,Saskatchewan,Tea,0,0
TXN_8938192,7.0,Takeaway,2023-11-15,British Columbia,Coffee,0,0
TXN_5162067,10.0,In-store,2023-06-12,Manitoba,Refresher,0,0
TXN_9379957,7.0,In-store,2023-12-26,British Columbia,Coffee,0,0
TXN_8547003,4.0,In-store,2023-12-11,Manitoba,Donut,0,0
TXN_4503875,3.0,In-store,2023-03-22,British Columbia,Tea,0,0
TXN_4203519,8.0,In-store,2023-10-01,Newfoundland and Labrador,Sandwich,0,0
TXN_4926664,2.0,In-store,2023-08-09,Newfoundland and Labrador,Donut,0,1
TXN_1924028,10.0,In-store,2023-01-11,Newfoundland and Labrador,Refresher,1,0
TXN_5562630,7.0,Takeaway,2023-11-07,British Columbia,Coffee,1,0
TXN_1407729,8.0,In-store,2023-10-20,Newfoundland and Labrador,Sandwich,0,0
TXN_2562284,15.0,In-store,2023-11-22,Saskatchewan,Refresher,0,0
TXN_4649052,18.0,Takeaway,2023-06-14,Newfoundland and Labrador,Salad,0,0
TXN_6658733,2.5,In-store,2023-05-24,Newfoundland and Labrador,Cookie,0,0
TXN_9466107,3.5,Takeaway,2023-05-18,Newfoundland and Labrador,Coffee,0,0
TXN_2093744,7.0,In-store,2023-07-29,British Columbia,Coffee,0,0
TXN_3564417,3.5,Takeaway,2023-10-20,Newfoundland and Labrador,Coffee,0,0
TXN_5606807,15.0,Takeaway,2023-01-27,Saskatchewan,Refresher,0,0
TXN_8695962,10.0,Takeaway,2023-07-18,British Columbia,Refresher,0,0
TXN_2616114,12.0,In-store,2023-05-08,Manitoba,Tea,0,0
TXN_6046623,3.0,Takeaway,2023-10-16,Newfoundland and Labrador,Tea,0,1
TXN_8950392,7.0,In-store,2023-10-08,Newfoundland and Labrador,Coffee,0,0
TXN_7703339,9.0,In-store,2023-06-15,Newfoundland and Labrador,Tea,0,0
TXN_3060003,3.0,Takeaway,2023-12-04,Saskatchewan,Tea,0,0
TXN_1264504,4.5,Takeaway,2023-06-30,Manitoba,Juice,0,0
TXN_6612373,10.0,Takeaway,2023-06-02,British Columbia,Refresher,0,0
TXN_9295126,18.0,Takeaway,2023-08-29,Newfoundland and Labrador,Juice,1,0
TXN_1825852,16.0,In-store,2023-05-03,British Columbia,Sandwich,0,0
TXN_1925460,5.0,Takeaway,2023-11-22,Manitoba,Cookie,1,0
TXN_6268431,5.0,In-store,2023-03-16,Newfoundland and Labrador,Cookie,0,0
TXN_4443149,3.0,Takeaway,2023-11-04,Saskatchewan,Tea,0,0
TXN_1358240,6.0,In-store,2023-04-13,Saskatchewan,Tea,0,0
TXN_8751430,3.0,In-store,2023-08-08,British Columbia,Tea,0,0
TXN_7782986,9.0,Takeaway,2023-07-31,British Columbia,Salad,1,0
TXN_8191910,15.0,In-store,2023-06-26,Saskatchewan,Refresher,0,0
TXN_1442609,16.0,In-store,2023-09-06,British Columbia,Sandwich,0,0
TXN_5680326,22.5,In-store,2023-04-14,British Columbia,Juice,0,0
TXN_7257708,3.5,In-store,2023-01-01,Manitoba,Coffee,0,0
TXN_9387945,9.0,Takeaway,2023-05-02,Manitoba,Salad,0,0
TXN_2384987,27.0,In-store,2023-01-11,Manitoba,Salad,0,0
TXN_1018789,8.0,Takeaway,2023-03-01,Manitoba,Sandwich,0,0
TXN_8505338,16.0,Takeaway,2023-10-16,British Columbia,Sandwich,0,0
TXN_7745883,3.5,Takeaway,2023-02-14,British Columbia,Coffee,0,0
TXN_7539689,17.5,Takeaway,2023-02-22,Newfoundland and Labrador,Coffee,1,0
TXN_9345064,4.0,In-store,2023-12-27,Manitoba,Donut,0,0
TXN_6189503,13.5,In-store,2023-05-04,Manitoba,Juice,0,0
TXN_7829711,10.5,Takeaway,2023-06-27,Manitoba,Coffee,0,0
TXN_7882723,2.0,Takeaway,2023-11-23,British Columbia,Donut,0,0
TXN_5009306,5.0,In-store,2023-01-05,British Columbia,Cookie,0,0
TXN_7840092,3.5,In-store,2023-06-30,Manitoba,Coffee,0,0
TXN_9749979,3.5,Takeaway,2023-09-22,Manitoba,Coffee,0,0
TXN_9888730,9.0,In-store,2023-10-28,Manitoba,Tea,0,0
TXN_2694380,3.5,Takeaway,2023-01-16,British Columbia,Coffee,1,0
TXN_2694380,3.5,Takeaway,2023-01-19,British Columbia,Coffee,0,0
TXN_1773047,3.5,Takeaway,2023-04-13,Manitoba,Coffee,0,0
TXN_3001584,3.5,In-store,2023-10-10,Manitoba,Coffee,0,0
TXN_8256884,16.0,In-store,2023-10-18,Newfoundland and Labrador,Sandwich,0,0
TXN_9746419,16.0,Takeaway,2023-01-06,British Columbia,Sandwich,0,0
TXN_4632331,8.0,In-store,2023-11-02,Newfoundland and Labrador,Sandwich,1,0
TXN_4134111,8.0,Takeaway,2023-01-25,Newfoundland and Labrador,Donut,0,0
TXN_8415994,5.0,Takeaway,2023-05-09,Manitoba,Refresher,0,0
TXN_8305931,9.0,In-store,2023-02-04,Saskatchewan,Salad,0,0
TXN_8803634,5.0,In-store,2023-03-17,Newfoundland and Labrador,Refresher,1,0
TXN_2055543,6.0,Takeaway,2023-10-30,British Columbia,Tea,0,0
TXN_1036947,9.0,In-store,2023-04-03,British Columbia,Juice,0,0
TXN_3409478,10.0,In-store,2023-01-25,British Columbia,Cookie,0,0
TXN_3029407,6.0,In-store,2023-04-19,Saskatchewan,Tea,0,0
TXN_3208261,3.5,In-store,2023-06-24,British Columbia,Coffee,0,0
TXN_6640402,8.0,In-store,2023-01-02,Newfoundland and Labrador,Sandwich,0,0
TXN_3737715,7.0,In-store,2023-02-15,Manitoba,Coffee,0,0
TXN_8558923,6.0,In-store,2023-07-28,Newfoundland and Labrador,Tea,0,0
TXN_6440110,2.0,In-store,2023-10-16,British Columbia,Donut,0,0
TXN_9688292,16.0,Takeaway,2023-02-18,Saskatchewan,Sandwich,0,0
TXN_9000777,13.5,In-store,2023-09-18,Saskatchewan,Juice,0,0
TXN_3180950,16.0,Takeaway,2023-03-01,Manitoba,Sandwich,0,0
TXN_6856209,16.0,In-store,2023-09-06,Newfoundland and Labrador,Sandwich,0,0
TXN_1110612,9.0,In-store,2023-09-26,Manitoba,Tea,0,0
TXN_6807029,8.0,In-store,2023-04-10,British Columbia,Sandwich,0,0
TXN_2797772,3.0,Takeaway,2023-12-25,Newfoundland and Labrador,Tea,0,0
TXN_3985921,9.0,Takeaway,2023-10-31,Manitoba,Salad,0,0
TXN_2881665,3.0,Takeaway,2023-12-13,British Columbia,Tea,0,0
TXN_9719138,3.0,In-store,2023-12-02,Saskatchewan,Tea,0,0
TXN_5606831,18.0,In-store,2023-05-30,Manitoba,Salad,0,0
TXN_5573281,10.0,Takeaway,2023-07-24,Saskatchewan,Refresher,0,0
TXN_4236072,6.0,In-store,2023-10-12,Saskatchewan,Tea,0,0
TXN_6485001,16.0,Takeaway,2023-07-03,British Columbia,Sandwich,0,0
TXN_6239764,18.0,In-store,2023-06-09,British Columbia,Salad,0,0
TXN_4364646,9.0,Takeaway,2023-01-16,Newfoundland and Labrador,Salad,0,1
TXN_4741481,8.0,Takeaway,2023-09-01,Saskatchewan,Donut,0,1
TXN_7541151,3.5,Takeaway,2023-07-18,British Columbia,Coffee,0,0
TXN_8640360,2.0,Takeaway,2023-06-13,British Columbia,Donut,0,0
TXN_7978207,4.0,In-store,2023-11-08,Newfoundland and Labrador,Donut,0,0
TXN_4674809,3.0,In-store,2023-12-11,Newfoundland and Labrador,Tea,1,0
TXN_4893422,3.5,Takeaway,2023-10-06,Saskatchewan,Coffee,0,0
TXN_8069721,17.5,In-store,2023-08-25,British Columbia,Coffee,0,0
TXN_2491057,24.0,Takeaway,2023-01-19,Saskatchewan,Sandwich,0,0
TXN_8615709,15.0,In-store,2023-10-12,Manitoba,Refresher,0,1
TXN_7803802,4.5,In-store,2023-03-17,Saskatchewan,Juice,0,0
TXN_2117606,8.0,In-store,2023-05-18,Saskatchewan,Sandwich,0,0
TXN_8950681,27.0,Takeaway,2023-11-22,Manitoba,Salad,0,0
TXN_5252676,10.5,In-store,2023-11-14,British Columbia,Coffee,0,0
TXN_3871551,5.0,Takeaway,2023-07-20,Saskatchewan,Cookie,0,0
TXN_6589620,14.0,In-store,2023-06-12,Newfoundland and Labrador,Coffee,0,0
TXN_8369155,10.0,In-store,2023-04-17,Saskatchewan,Cookie,0,0
TXN_8232624,10.0,In-store,2023-10-11,Saskatchewan,Refresher,0,0
TXN_8232624,5.0,In-store,2023-08-08,British Columbia,Refresher,0,0
TXN_5702637,4.0,In-store,2023-10-30,Saskatchewan,Donut,0,0
TXN_5350905,12.5,In-store,2023-02-20,Saskatchewan,Cookie,0,0
TXN_3240640,5.0,In-store,2023-04-30,British Columbia,Refresher,0,0
TXN_2330054,7.0,Takeaway,2023-10-04,Saskatchewan,Coffee,0,0
TXN_7507920,5.0,Takeaway,2023-11-21,Newfoundland and Labrador,Cookie,0,1
TXN_2150262,3.5,In-store,2023-01-06,Saskatchewan,Coffee,0,0
TXN_3587661,3.5,In-store,2023-02-25,British Columbia,Coffee,0,0
TXN_1004212,10.5,In-store,2023-12-21,Newfoundland and Labrador,Coffee,0,0
TXN_4447711,16.0,Takeaway,2023-02-19,Manitoba,Sandwich,0,0
TXN_8132905,10.5,Takeaway,2023-10-30,British Columbia,Coffee,0,0
TXN_8270524,3.5,In-store,2023-11-24,Newfoundland and Labrador,Coffee,0,0
TXN_3488344,2.0,In-store,2023-11-21,British Columbia,Donut,0,0
TXN_9763549,27.0,Takeaway,2023-05-25,Manitoba,Salad,0,0
TXN_1074970,3.5,In-store,2023-11-21,British Columbia,Coffee,0,0
TXN_5771334,9.0,In-store,2023-12-25,Newfoundland and Labrador,Salad,0,0
TXN_6157004,2.5,In-store,2023-01-13,Manitoba,Cookie,1,0
TXN_7613638,5.0,In-store,2023-07-13,Saskatchewan,Cookie,1,0
TXN_7914757,8.0,In-store,2023-03-28,British Columbia,Sandwich,0,1
TXN_9959505,7.0,In-store,2023-09-20,British Columbia,Coffee,0,0
TXN_7378543,4.0,In-store,2023-08-21,Manitoba,Donut,0,0
TXN_5341852,7.0,Takeaway,2023-09-12,Manitoba,Coffee,1,0
TXN_2749439,14.0,In-store,2023-06-04,Newfoundland and Labrador,Coffee,0,0
TXN_6098353,2.0,In-store,2023-07-26,Newfoundland and Labrador,Donut,0,0
TXN_9163773,6.0,In-store,2023-04-13,Newfoundland and Labrador,Tea,0,0
TXN_6894811,2.5,In-store,2023-03-21,British Columbia,Cookie,0,0
TXN_2276443,7.5,In-store,2023-08-28,British Columbia,Cookie,0,0
TXN_5250096,18.0,Takeaway,2023-02-19,Manitoba,Juice,0,0
TXN_7728887,3.5,In-store,2023-08-30,British Columbia,Coffee,0,1
TXN_3900868,3.5,Takeaway,2023-02-08,Saskatchewan,Coffee,0,0
TXN_9101234,2.0,In-store,2023-09-01,Newfoundland and Labrador,Donut,0,0
TXN_7306206,10.5,In-store,2023-08-18,Newfoundland and Labrador,Coffee,0,0
TXN_5559738,5.0,Takeaway,2023-04-18,British Columbia,Cookie,0,0
TXN_6065391,3.0,In-store,2023-01-16,Saskatchewan,Tea,0,0
TXN_9243920,6.0,In-store,2023-04-26,Manitoba,Tea,0,0
TXN_8149873,6.0,Takeaway,2023-10-08,Saskatchewan,Tea,0,0
TXN_8876754,8.0,Takeaway,2023-04-21,Newfoundland and Labrador,Donut,0,0
TXN_3015596,3.5,Takeaway,2023-01-12,Manitoba,Coffee,0,0
TXN_7395482,3.5,In-store,2023-01-21,British Columbia,Coffee,0,0
TXN_7053463,12.0,In-store,2023-02-02,Manitoba,Tea,0,0
TXN_6226180,3.5,In-store,2023-10-24,Newfoundland and Labrador,Coffee,0,0
TXN_9524980,5.0,Takeaway,2023-09-27,Newfoundland and Labrador,Cookie,0,0
TXN_5430629,7.0,Takeaway,2023-03-08,British Columbia,Coffee,0,0
TXN_1663608,3.5,In-store,2023-12-12,Saskatchewan,Coffee,0,1
TXN_7488718,3.5,Takeaway,2023-04-13,British Columbia,Coffee,0,0
TXN_4352564,4.0,Takeaway,2023-08-09,British Columbia,Donut,0,0
TXN_8745541,3.5,Takeaway,2023-06-07,Manitoba,Coffee,0,0
TXN_5247078,3.5,Takeaway,2023-10-07,Manitoba,Coffee,0,0
TXN_3222095,10.5,In-store,2023-12-26,British Columbia,Coffee,0,0
TXN_9188671,15.0,Takeaway,2023-08-20,Newfoundland and Labrador,Tea,0,0
TXN_7101810,27.0,In-store,2023-04-03,Newfoundland and Labrador,Salad,0,0
TXN_2584924,27.0,Takeaway,2023-09-04,Manitoba,Salad,0,0
TXN_5032736,14.0,In-store,2023-11-27,British Columbia,Coffee,0,0
TXN_2436515,10.5,In-store,2023-06-12,British Columbia,Coffee,1,0
TXN_3216192,40.0,In-store,2023-09-11,British Columbia,Sandwich,1,0
TXN_9458380,13.5,Takeaway,2023-08-01,British Columbia,Juice,0,0
TXN_1896531,10.0,In-store,2023-05-23,Newfoundland and Labrador,Refresher,0,0
TXN_8662693,7.0,Takeaway,2023-01-19,Manitoba,Coffee,0,0
TXN_7597574,12.0,Takeaway,2023-01-04,British Columbia,Tea,0,0
TXN_3423285,18.0,Takeaway,2023-06-22,British Columbia,Salad,0,0
TXN_9377731,27.0,Takeaway,2023-04-05,Newfoundland and Labrador,Salad,0,0
TXN_7003341,3.5,In-store,2023-05-14,Manitoba,Coffee,0,0
TXN_4577920,32.0,Takeaway,2023-12-19,Manitoba,Sandwich,0,0
TXN_2658055,3.5,In-store,2023-09-05,British Columbia,Coffee,0,0
TXN_3147674,24.0,Takeaway,2023-06-21,Newfoundland and Labrador,Sandwich,0,0
TXN_6536505,3.5,Takeaway,2023-07-20,Manitoba,Coffee,0,1
TXN_6278073,8.0,In-store,2023-12-11,British Columbia,Sandwich,0,1
TXN_6881181,8.0,Takeaway,2023-01-29,British Columbia,Sandwich,0,0
TXN_2117587,9.0,In-store,2023-11-03,Manitoba,Salad,0,0
TXN_5697984,3.0,In-store,2023-02-05,Newfoundland and Labrador,Tea,1,0
TXN_7152712,7.0,Takeaway,2023-05-26,Newfoundland and Labrador,Coffee,0,0
TXN_9605750,10.5,In-store,2023-09-14,British Columbia,Coffee,0,0
TXN_4066720,16.0,In-store,2023-06-03,Saskatchewan,Sandwich,1,0
TXN_9191737,16.0,In-store,2023-11-11,British Columbia,Sandwich,0,0
TXN_3116113,9.0,In-store,2023-11-14,Newfoundland and Labrador,Tea,0,0
TXN_2215250,8.0,In-store,2023-06-18,Saskatchewan,Sandwich,0,0
TXN_6501280,16.0,In-store,2023-06-13,Manitoba,Sandwich,0,0
TXN_7978871,3.5,In-store,2023-11-17,British Columbia,Coffee,0,0
TXN_6679243,4.0,In-store,2023-11-24,British Columbia,Donut,1,0
TXN_8869648,2.0,In-store,2023-06-27,Newfoundland and Labrador,Donut,0,0
TXN_9135047,22.5,In-store,2023-08-20,Manitoba,Juice,0,0
TXN_2505924,2.5,In-store,2023-10-21,British Columbia,Cookie,0,0
TXN_9972059,7.0,In-store,2023-06-23,Newfoundland and Labrador,Coffee,0,0
TXN_7668631,8.0,In-store,2023-07-20,British Columbia,Sandwich,0,0
TXN_1373831,5.0,In-store,2023-10-24,British Columbia,Cookie,0,0
TXN_2878578,7.0,In-store,2023-01-16,British Columbia,Coffee,0,0
TXN_7294966,9.0,In-store,2023-05-27,British Columbia,Salad,0,0
TXN_7933062,3.5,In-store,2023-03-10,Saskatchewan,Coffee,0,0
TXN_9018548,2.0,In-store,2023-09-05,Saskatchewan,Donut,0,0
TXN_8900368,15.0,In-store,2023-11-01,British Columbia,Refresher,0,0
TXN_9392778,8.0,Takeaway,2023-03-09,British Columbia,Sandwich,0,0
TXN_6304011,6.0,In-store,2023-06-23,British Columbia,Donut,0,0
TXN_8790219,7.0,In-store,2023-11-06,British Columbia,Coffee,0,0
TXN_4050810,3.5,In-store,2023-10-04,British Columbia,Coffee,0,0
TXN_2779923,2.0,In-store,2023-02-08,British Columbia,Donut,0,0
TXN_2555716,12.0,Takeaway,2023-12-19,British Columbia,Tea,0,0
TXN_1275175,6.0,In-store,2023-04-14,Newfoundland and Labrador,Tea,0,0
TXN_4217770,4.5,Takeaway,2023-02-20,British Columbia,Juice,1,0
TXN_4693230,6.0,In-store,2023-05-27,Saskatchewan,Tea,0,0
TXN_7238455,6.0,In-store,2023-10-11,British Columbia,Donut,0,0
TXN_1803497,8.0,In-store,2023-04-11,Saskatchewan,Sandwich,0,0
TXN_9404736,16.0,In-store,2023-08-09,Newfoundland and Labrador,Sandwich,0,0
TXN_2821879,2.0,Takeaway,2023-03-17,Saskatchewan,Donut,0,0
TXN_5022410,2.0,In-store,2023-08-21,British Columbia,Donut,0,0
TXN_1930595,5.0,In-store,2023-08-11,British Columbia,Refresher,1,0
TXN_4267870,9.0,Takeaway,2023-11-06,Newfoundland and Labrador,Tea,0,0
TXN_6268798,4.0,In-store,2023-12-07,British Columbia,Donut,0,1
TXN_7215054,2.5,In-store,2023-08-29,British Columbia,Cookie,0,0
TXN_9833848,3.5,Takeaway,2023-08-01,Newfoundland and Labrador,Coffee,0,0
TXN_3154881,5.0,Takeaway,2023-11-02,Saskatchewan,Cookie,0,0
TXN_6237562,8.0,Takeaway,2023-06-14,Newfoundland and Labrador,Sandwich,0,0
TXN_5288552,16.0,In-store,2023-02-17,British Columbia,Sandwich,0,0
TXN_8792890,4.5,In-store,2023-06-07,British Columbia,Juice,0,0
TXN_2048714,15.0,In-store,2023-08-13,Manitoba,Refresher,0,0
TXN_9906999,3.0,Takeaway,2023-09-13,Saskatchewan,Tea,0,0
TXN_6791326,18.0,Takeaway,2023-09-17,British Columbia,Salad,0,0
TXN_3027475,7.0,In-store,2023-12-15,Manitoba,Coffee,0,0
TXN_2801680,10.5,Takeaway,2023-05-15,British Columbia,Coffee,0,0
TXN_5891379,3.5,In-store,2023-09-21,Saskatchewan,Coffee,0,0
TXN_7722268,7.0,In-store,2023-10-26,Manitoba,Coffee,0,0
TXN_4106589,3.5,In-store,2023-02-28,Manitoba,Coffee,0,0
TXN_9747452,3.5,In-store,2023-11-20,British Columbia,Coffee,0,0
TXN_1476616,32.0,Takeaway,2023-10-06,Saskatchewan,Sandwich,0,0
TXN_8674998,3.0,In-store,2023-10-05,Saskatchewan,Tea,0,1
TXN_4724331,8.0,In-store,2023-12-12,Newfoundland and Labrador,Sandwich,0,0
TXN_4419344,3.5,Takeaway,2023-02-02,Saskatchewan,Coffee,0,0
TXN_4944016,7.0,In-store,2023-10-21,Saskatchewan,Coffee,0,0
TXN_3580921,8.0,In-store,2023-06-09,Newfoundland and Labrador,Donut,0,0
TXN_9779028,3.0,Takeaway,2023-01-21,British Columbia,Tea,0,0
TXN_2947384,7.0,Takeaway,2023-09-03,Manitoba,Coffee,0,0
TXN_6667509,5.0,In-store,2023-09-29,Manitoba,Refresher,0,0
TXN_4423213,3.0,Takeaway,2023-04-20,Newfoundland and Labrador,Tea,0,0
TXN_7007593,5.0,In-store,2023-09-14,Newfoundland and Labrador,Cookie,0,0
TXN_2772132,7.0,Takeaway,2023-03-08,Newfoundland and Labrador,Coffee,0,0
TXN_7732982,4.5,In-store,2023-05-30,British Columbia,Juice,0,0
TXN_8315988,6.0,In-store,2023-08-01,British Columbia,Donut,0,0
TXN_6683496,5.0,In-store,2023-08-04,British Columbia,Refresher,0,0
TXN_5148964,3.0,Takeaway,2023-10-13,Saskatchewan,Tea,0,0
TXN_8863020,17.5,Takeaway,2023-07-18,Manitoba,Coffee,1,0
TXN_3910131,6.0,In-store,2023-05-30,British Columbia,Donut,1,0
